Test,Grp_Num,Grp_Num.1,Animal,Mouse_Number,Researcher,Trial,Time_Second,Pull.ups,Righting_Attempts,Limb_Score,Flip_Direction,Score,Epics,Score_Epic,Sex,Behavioral_Blinder,Pup_ID,Slide_Number,X,Surg_Grp,Time,Grp_Num.1.1,GestationalAge,Grp_Age,Grp.Sex,Grp_Sex_Age,Cage,Wgt,Lngth_cm
NG,5,13,BH1290,NA,JG,T2,14.8,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,5,13,BH1290,NA,JG,T3,5.4,NA,NA,NA,R,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,5,13,BH1290,NA,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,5,13,BH1290,NA,JG,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-4,5,13,BH1290,BH1266JG,JG,T4,1.1,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-4,5,13,BH1290,BH1266JG,JG,T1,1.5,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
AM,5,13,BH1290,BH1290JG,JG,T1,NA,NA,NA,NA,NA,15.21,3.04,0,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1266JG,JG,T2,1.6,NA,NA,NA,R,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-4,5,13,BH1290,BH1266JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
FLH,5,13,BH1290,BH1290JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1290JG,JG,T6,7.5,NA,NA,NA,R,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,5,13,BH1290,NA,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,5,13,BH1290,NA,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1266JG,JG,T3,0.8,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,5,13,BH1290,BH1290JG,JG,T1,5.7,NA,NA,NA,R,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-4,5,13,BH1290,BH1290JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-4,5,13,BH1290,BH1266JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1290JG,JG,T4,0,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1290JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1266JG,JG,T4,1,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,5,13,BH1290,NA,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1266JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-4,5,13,BH1290,BH1266JG,JG,T5,1.2,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
HLH,5,13,BH1290,BH1290JG,JG,T1,6.87,NA,1,1,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1290JG,JG,T3,4.7,NA,NA,NA,R,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1266JG,JG,T1,1,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1266JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
FLH,5,13,BH1290,BH1290JG,JG,T3,6.43,0,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
HLH,5,13,BH1290,BH1290JG,JG,T3,19.28,NA,2,1,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
FLH,5,13,BH1290,BH1290JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1290JG,JG,T1,18.1,NA,NA,NA,L,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-4,5,13,BH1290,BH1290JG,JG,T6,7.7,NA,NA,NA,R,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
IN-3,5,13,BH1290,BH1266JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1290,MH847,1847,847,N,24,13,10,N - 10,N - F,N(F) - 10,2626,3.2527,7.1
NG,3,7,BH1291,NA,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,BH12919JG,JG,T1,14.6,NA,NA,NA,L,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,NA,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,NA,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,NA,JG,T2,7.8,NA,NA,NA,R,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,NA,JG,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,NA,JG,T4,15.8,NA,NA,NA,R,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,NA,JG,T3,6.6,NA,NA,NA,L,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
NG,3,7,BH1291,NA,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1291,MH588,1588,588,RV 10,24,7,11,RV 10 - 11,RV 10 - F,RV 10(F) - 11,33.0001,5.9806,8.6
IN-3,4,10,BH1292,BH1292JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T3,0.9,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,4,10,BH1292,BH1292JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,4,10,BH1292,BH1292JG,JG,T3,0.8,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,4,10,BH1292,BH1292JG,JG,T2,1.7,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T9,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
FLH,4,10,BH1292,BH1292JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,4,10,BH1292,BH1292JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,BH1292JG,JG,T1,9.8,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T2,8.7,NA,NA,NA,L,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T3,8.6,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
HLH,4,10,BH1292,BH1292JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,4,10,BH1292,BH1292JG,JG,T1,0.8,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
HLH,4,10,BH1292,BH1292JG,JG,T3,3.1,NA,1,2,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
FLH,4,10,BH1292,BH1292JG,JG,T1,6.04,1,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
FLH,4,10,BH1292,BH1292JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
FLH,4,10,BH1292,BH1292JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T4,0.5,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
HLH,4,10,BH1292,BH1292JG,JG,T1,2.43,NA,1,2,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
FLH,4,10,BH1292,BH1292JG,JG,T2,8.09,0,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,4,10,BH1292,BH1292JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
HLH,4,10,BH1292,BH1292JG,JG,T2,3.15,NA,1,3,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
FLH,4,10,BH1292,BH1292JG,JG,T3,12.19,2,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T2,1.8,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
NG,4,10,BH1292,NA,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,4,10,BH1292,BH1292JG,JG,T4,0.4,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
FLH,4,10,BH1292,BH1292JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-4,4,10,BH1292,BH1292JG,JG,T1,0.8,NA,NA,NA,R,NA,NA,NA,M,1292,MH745,1745,745,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,1712,4.3545,7.4
IN-3,2,6,BH1294,BH1294,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-3,2,6,BH1294,BH1294,BJ,T1,1.1,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-3,2,6,BH1294,BH1294,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-3,2,6,BH1294,BH1294,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-3,2,6,BH1294,BH1294,BJ,T4,0.8,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
AM,2,6,BH1294,BH1294,BJ,T1,NA,NA,NA,NA,NA,23.41,4.68,0,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-3,2,6,BH1294,BH1294,BJ,T2,0.7,NA,NA,NA,L,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
HLH,2,6,BH1294,BH1294,BJ,T1,28.74,NA,3,4,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
FLH,2,6,BH1294,BH1294,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T2,2.1,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
FLH,2,6,BH1294,BH1294,BJ,T3,2.7,0,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-3,2,6,BH1294,BH1294,BJ,T3,1.5,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
FLH,2,6,BH1294,BH1294,BJ,T1,2.14,0,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
HLH,2,6,BH1294,BH1294,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-3,2,6,BH1294,BH1294,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T2,NA,NA,NA,NA,L,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
HLH,2,6,BH1294,BH1294,BJ,T3,5.02,NA,0,3,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
FLH,2,6,BH1294,BH1294,BJ,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
FLH,2,6,BH1294,BH1294,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T4,NA,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
FLH,2,6,BH1294,BH1294,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T3,NA,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T1,NA,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,NA,BJ,T3,4,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
NG,2,6,BH1294,BH1294,BJ,T1,4.2,NA,NA,NA,R,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,2,6,BH1294,BH1294,BJ,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
HLH,2,6,BH1294,BH1294,BJ,T2,6.72,NA,1,3,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
FLH,2,6,BH1294,BH1294,BJ,T2,FAILED,NA,NA,NA,NA,NA,NA,NA,F,1294,MH674,1674,674,S/H,96,6,13,S/H - 13,S/H - F,S/H(F) - 13,2107,5.7321,8.4
IN-4,1,2,BH1295,BH1295ML,ML,T4,1.8,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
HLH,1,2,BH1295,BH1295ML,ML,T3,4.02,NA,1,3,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
AM,1,2,BH1295,BH1295ML,ML,T1,NA,NA,NA,NA,NA,8.3,1.66,0,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,1,2,BH1295,BH1295ML,ML,T3,1.3,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,1,2,BH1295,BH1295ML,ML,T1,2.1,NA,NA,NA,L,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T2,5.5,NA,NA,NA,L,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
FLH,1,2,BH1295,BH1295ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
FLH,1,2,BH1295,BH1295ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
FLH,1,2,BH1295,BH1295ML,ML,T1,1.46,1,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
